-3	-9	-26	-5	-3	-8	-1	-2	
2	-1	-35	-1	6	19	3	3	
-2	7	54	1	-2	-2	-2	-2	
3	0	10	1	2	1	0	3	
-4	-4	-19	-13	2	5	1	-2	
0	-2	-25	-2	-1	-8	0	-1	
1	0	-13	-3	-3	-7	-2	0	
-2	-2	4	-11	-1	5	-3	4	
-3	-1	10	8	-1	-1	1	-11	
-4	-4	-23	-10	-5	-5	-3	-4	
3	12	29	21	5	1	-1	2	
-4	-14	-52	-28	0	-3	-1	-3	
3	6	15	-13	-12	-7	-5	3	
1	-1	65	-11	3	6	6	4	
-10	-12	-13	8	-14	-8	-7	-18	
5	-7	-72	-8	2	2	1	6	
-2	7	23	12	5	0	-3	0	
0	-5	-5	11	3	1	-2	0	
4	6	-5	-9	-1	-9	3	31	
-10	-6	24	12	-2	-12	-7	-35	
1	-2	-21	-4	1	7	0	-3	
1	15	19	12	2	12	2	-3	
0	-8	8	6	8	6	3	8	
-2	2	32	21	3	3	1	2	
-5	-15	-43	-38	-9	-14	-6	-1	
-1	0	10	4	6	24	4	4	
2	14	30	-10	-2	-3	-2	-7	
0	-9	-42	10	5	10	5	4	
6	13	52	23	-4	0	-1	17	
-4	0	5	-21	-2	-9	-3	-21	
-7	-33	-67	-4	2	7	0	-7	
2	32	59	18	5	4	1	0	
6	-15	-35	7	12	4	11	12	
0	2	-94	-27	-19	-40	-10	-1	
-8	-24	74	17	-4	-4	-2	-4	
1	20	52	-22	-3	-2	0	-3	
0	-13	-42	-1	-2	5	1	2	
3	1	-20	32	15	-1	1	1	
-2	15	-44	-32	-6	-6	-5	-5	
-3	-41	-103	-11	-4	0	0	9	
-6	22	109	-12	-11	-4	1	-6	
-1	-2	-21	-12	-4	-2	-4	0	
4	-2	16	68	23	4	1	1	
-8	-35	-79	-57	-13	5	1	1	
13	3	-128	22	-3	-6	-3	-2	
7	37	54	-71	-18	3	-3	14	
-13	-23	-23	-9	-8	-7	-6	-23	
0	16	116	127	23	-3	-2	-2	
-5	-27	-39	-68	-13	1	3	-4	
-9	-43	-74	-17	12	11	5	2	
1	35	54	-32	-18	-18	-12	-6	
20	47	121	12	1	10	22	22	
-18	-42	-63	10	-7	-29	-26	-27	
-3	3	55	13	0	0	2	0	
8	1	-32	-23	2	14	8	9	
-5	-27	-31	74	30	2	-4	-8	
8	46	127	-63	-27	-8	2	9	
-3	-3	29	6	-5	5	5	0	
-1	-4	-39	-3	-29	-11	-7	-5	
1	2	-80	12	7	-4	-10	-4	
2	26	-12	-15	33	21	10	5	
6	13	38	85	-26	-10	-8	-3	
-4	-8	-25	-65	-12	6	2	1	
-7	-11	-65	-1	9	6	-1	-3	
-1	-17	-12	5	14	8	-2	-1	
-16	-43	-91	10	31	1	4	-7	
25	65	-6	91	2	1	6	9	
10	11	-15	-2	-36	0	3	4	
3	14	92	53	-32	0	-4	-5	
-8	-9	78	118	55	-20	-13	-7	
-23	-44	-112	-43	10	12	1	-7	
-1	-16	-59	-28	19	-11	-7	0	
-1	6	66	90	-37	7	8	1	
5	34	103	98	25	12	2	0	
-10	21	125	-75	29	12	-1	-9	
19	16	44	-32	-49	-14	0	8	
-10	-21	-78	-35	46	9	2	-1	
3	7	-57	-50	-21	11	0	-2	
-3	-11	-60	90	9	-33	-19	-9	
-25	-16	42	-36	3	9	-1	-9	
9	21	43	77	23	-3	3	2	
-8	13	77	-59	2	6	2	1	
6	4	-90	-104	-11	21	15	9	
-3	10	-63	-61	-30	-7	-3	-1	
-3	-31	-66	104	-17	-24	-13	-2	
1	22	-20	-21	7	0	-1	-2	
3	6	87	-46	39	22	5	5	
3	27	1	98	-11	-49	-20	-7	
-2	-18	-35	-49	-3	14	9	5	
0	-41	-128	-122	-25	-23	-5	0	
10	10	91	-50	20	11	9	6	
6	-13	53	19	-26	17	9	11	
3	56	99	-21	-11	-23	-10	-4	
0	-39	-48	30	12	0	-2	-2	
-8	13	48	9	-14	-12	-5	-4	
-9	15	5	-15	-22	-11	-6	-10	
4	-26	-128	-112	1	17	5	2	
-13	-26	-52	25	-24	-15	-11	-8	
13	28	-47	59	-9	-10	-5	2	
-14	-63	0	-63	11	9	2	-1	
-4	-4	-35	32	33	6	2	1	
0	7	58	69	10	22	9	3	
-14	-77	-94	113	-48	-37	-21	-11	
-2	28	-45	-99	-22	-19	-8	-6	
-7	39	125	55	15	-1	-6	-9	
-13	-8	50	52	58	-1	-4	-9	
13	4	-52	65	-42	4	8	9	
8	-3	-39	9	39	14	4	3	
2	-15	-41	-66	-12	12	8	7	
12	24	-49	-56	-52	-12	0	6	
