-2	-2	-1	0	0	0	0	-1	
-2	-3	0	-2	0	-1	-1	0	
-2	0	-1	-2	-1	-1	-1	2	
-1	0	0	0	-1	-2	-2	0	
-1	0	-1	0	0	-1	-3	0	
-1	0	0	0	0	0	-1	0	
-1	0	0	0	0	1	-1	-2	
-1	-1	-1	-1	-2	-1	0	0	
0	-2	-1	-1	0	0	0	0	
1	0	-1	0	-2	0	-2	-1	
-1	-1	0	-2	0	0	-1	2	
-1	1	0	-3	-1	1	0	0	
-1	-1	0	0	-1	-1	0	-2	
-2	0	-2	1	-1	-1	-1	-1	
-2	-1	-1	0	-3	0	1	1	
0	0	-2	0	-1	0	-2	0	
-2	0	-1	0	-2	-2	0	0	
1	-1	-1	-1	-2	-1	1	-1	
1	-1	-2	0	-2	-3	-1	-1	
-3	-2	0	-1	1	0	-1	-3	
-1	-1	-1	0	-1	-2	0	0	
-1	-1	0	-1	-2	-1	-2	1	
0	-2	-1	-2	0	-2	-2	-1	
-2	-2	-1	-1	-2	0	0	0	
0	-1	-2	0	-1	0	-1	-2	
-2	-1	1	-1	0	-1	0	0	
-1	0	-3	0	-2	0	-1	1	
0	0	-1	0	-1	-3	0	-1	
1	-1	-1	-1	0	0	0	-1	
0	0	-1	-2	0	1	0	0	
0	-1	-1	-1	1	-1	-1	-1	
-2	-1	-1	1	0	-1	-1	1	
-2	0	4	1	0	0	1	1	
0	-1	-1	-1	-2	0	0	-2	
-2	-2	-1	-2	0	0	0	0	
-1	-3	-2	6	2	0	-1	0	
0	-6	7	0	1	-3	-3	-2	
4	12	-1	0	0	1	-2	0	
0	-7	1	-1	2	0	-1	2	
0	-4	0	-3	0	1	-1	-3	
-2	-2	-10	-5	-8	-4	-2	-2	
-3	-4	6	3	-1	-2	-1	-1	
0	0	-1	-1	-4	-1	-2	-1	
0	-4	-8	-8	-1	0	0	-1	
4	5	15	0	-2	1	1	1	
-8	-11	-5	-8	1	-4	-4	-3	
-8	-9	-7	-6	-4	-2	0	-2	
1	4	-3	8	2	0	0	2	
9	8	-12	-2	-2	0	-1	-1	
-1	-2	1	-7	-4	-2	0	-1	
7	13	1	10	7	5	4	5	
-13	-9	-7	-7	-5	-4	-3	-7	
3	-8	-6	8	3	2	2	12	
-22	-31	-18	1	-4	-6	-5	-12	
-25	-5	20	3	2	-2	-6	-24	
51	55	16	7	5	3	-3	-48	
49	25	-1	-1	3	3	13	77	
-26	-19	-1	-6	-3	-1	1	-12	
-37	-17	-21	-16	-9	-7	-9	-46	
-80	-38	-11	-14	-7	-4	-16	-109	
40	33	8	-5	3	0	10	62	
-53	-8	-6	-3	-1	4	1	-64	
-29	-6	-10	-1	0	1	11	91	
98	7	-26	-23	-11	-10	-17	-8	
-92	-20	43	9	-2	-7	-23	-102	
-24	8	6	14	6	6	10	28	
-61	-23	-38	-16	-8	-1	7	1	
85	2	34	11	9	5	5	35	
86	-16	-24	-8	-6	-3	6	42	
-37	45	24	-8	-11	-16	-45	-67	
2	46	13	40	25	21	51	65	
71	8	-20	-2	-6	2	36	127	
-38	-11	8	-1	-3	-12	-36	-86	
-92	-51	-24	-11	-8	-8	-7	-21	
-22	-29	-18	-20	-13	-19	-48	-128	
-100	7	17	3	8	16	25	53	
-24	-20	-38	12	-1	-4	11	-77	
70	23	17	8	3	-1	-13	-55	
-28	36	18	11	9	14	83	65	
-38	-37	-13	-5	-10	-21	-85	-109	
-49	-26	-18	-13	-9	-14	-26	-48	
-58	40	7	2	13	23	91	6	
-52	-42	-16	-5	-9	-26	-126	-26	
12	43	44	32	13	18	72	-4	
-30	-18	-12	-1	0	3	14	1	
74	-35	-28	-12	-11	-25	-80	32	
38	7	33	9	13	31	86	76	
-128	-33	-16	-7	-8	-22	-104	-61	
61	70	36	19	20	23	46	55	
113	-21	-23	4	-2	2	72	59	
-10	14	1	-10	-6	5	99	-100	
91	13	-2	10	5	2	24	85	
15	8	39	8	7	8	-71	58	
4	14	14	-1	-1	-7	-12	-49	
30	8	-1	6	8	11	62	59	
4	24	22	-1	3	3	-24	-66	
-2	-36	-43	-29	-15	-5	-16	45	
56	38	28	20	8	11	32	84	
-25	-46	-62	-48	-29	-30	-64	-128	
-80	8	64	41	16	6	93	103	
-8	0	-4	3	2	0	-13	-5	
5	9	28	10	13	25	75	67	
