1	-2	-4	1	-1	-2	-2	-1	
-2	-1	2	0	-1	-1	-3	-1	
-1	-2	-2	-2	-1	0	-2	-3	
-3	-1	0	-2	-2	1	-1	-2	
-1	-1	0	2	-1	0	-1	-3	
0	0	2	-1	-1	-1	2	-1	
-1	-6	-3	0	2	1	-3	0	
0	-1	-5	-2	0	-1	-1	1	
-2	-5	-2	0	-1	-1	-1	-4	
1	11	2	-1	0	-1	-1	2	
0	1	5	1	0	0	-1	1	
-3	-12	-7	-2	-2	-1	0	0	
4	19	6	2	0	-1	2	1	
-2	-5	-11	-3	-1	-2	-2	0	
-1	3	-13	-11	-1	-1	1	-1	
2	-1	8	7	1	-2	-1	-1	
-2	-4	6	-3	-2	-2	-3	-1	
3	2	30	14	2	0	2	0	
-6	-14	-20	-4	-2	-2	-2	-3	
2	13	8	-3	-2	-2	-1	2	
-2	0	-9	-4	-1	-1	0	0	
0	-1	2	-3	-1	-1	-1	0	
0	-2	-9	-1	-4	0	-1	-1	
-2	-7	-1	1	-1	-1	0	1	
-3	-5	-3	-3	-2	-2	-1	-2	
0	4	20	4	0	0	0	-3	
-1	3	5	0	0	-3	-1	-1	
-2	-6	-17	-6	-2	1	-2	-2	
1	4	9	10	1	0	1	1	
-2	-7	-3	-5	-3	-3	-1	-2	
0	2	5	3	0	-1	-2	0	
0	3	2	-2	0	-1	-3	8	
-1	-6	-11	-4	-1	0	0	-7	
-2	-3	-8	-4	0	1	1	0	
0	2	10	3	-1	-1	0	-2	
-2	1	-1	-3	-2	-2	-1	-1	
-6	-7	-2	0	-3	0	-2	-6	
16	2	-10	-2	0	-1	-2	13	
-11	-3	2	-1	-1	-1	-1	-32	
-7	-8	-2	1	1	-2	2	12	
10	1	-5	-1	0	0	-5	-30	
5	0	-4	3	-1	-4	-14	11	
16	-3	-7	-4	-2	-1	17	6	
5	-1	0	1	-1	0	-3	-16	
-11	1	4	1	-1	-4	1	68	
-31	-17	-21	-6	0	7	12	-34	
-21	4	15	-1	0	3	4	12	
19	1	0	2	2	2	6	23	
7	10	3	-2	-3	0	-3	-7	
6	2	-1	-2	-2	-6	-12	-15	
-17	-3	3	3	1	1	-4	-6	
-13	-6	-4	-4	-3	0	20	-14	
-3	-6	-1	-1	-1	1	0	-10	
-1	3	2	-5	-4	-6	-3	0	
10	12	3	1	0	2	7	12	
7	-19	-9	1	0	-2	-6	7	
24	7	8	4	0	0	-14	-4	
