-1	-3	-5	-1	-2	-2	0	-1	
0	2	-1	1	-1	-1	-1	-1	
-1	-1	0	-1	0	-1	-1	0	
0	-1	-1	-2	-2	-1	-1	-2	
1	-1	-2	-1	1	-1	-2	-1	
-2	-1	1	0	1	0	-2	-2	
0	-2	-4	0	-1	-2	-3	0	
0	0	1	-3	1	0	0	-1	
-1	-1	-9	0	-3	1	1	0	
0	-2	0	0	-1	-3	-1	1	
-1	-1	0	0	-1	-2	-1	-1	
0	1	1	-1	-1	-1	-3	-2	
0	1	2	0	1	2	1	-1	
-2	-2	-1	-1	0	0	-1	0	
-1	-1	-2	0	-1	-1	1	-1	
-2	-1	-2	-2	-2	-2	0	-1	
-3	-2	-3	-1	-1	-2	-1	-3	
-2	0	0	-1	-1	0	-1	-1	
2	0	-3	-1	-1	1	-1	-1	
-1	-1	0	-1	-1	-1	-1	-1	
0	0	-3	0	0	-1	-1	1	
2	-1	2	0	-1	-2	-2	-1	
-1	-2	-1	-1	0	1	-1	-1	
0	-2	-1	-1	-1	2	0	-1	
-2	0	-2	-1	-1	-1	-2	0	
-1	0	0	-1	0	-1	2	-2	
-3	1	-1	-3	0	-2	0	0	
-1	-6	-9	-1	0	-1	-1	0	
-2	-6	10	-1	-2	0	-2	-2	
1	2	-6	4	0	0	-3	1	
1	0	-3	-2	-2	0	-1	1	
-2	0	2	0	-3	0	-1	-3	
-1	-1	-8	-4	-2	-1	1	0	
-1	-1	-1	-4	-1	0	0	0	
-1	-4	1	2	-1	0	0	0	
0	4	-3	-1	1	0	-1	0	
1	1	1	0	-1	-1	1	1	
-1	-2	-1	6	1	0	-1	0	
-1	1	8	-1	0	-2	-1	-3	
-1	-1	1	-3	-2	-2	1	1	
-1	2	-8	0	1	0	0	-1	
-2	-1	-4	-5	-2	-2	0	-1	
1	4	-8	0	0	1	1	1	
-2	-5	-10	-2	0	-1	-2	0	
-2	-3	1	-2	-1	-1	-2	-1	
0	-3	-2	-2	-1	0	-3	-2	
0	3	4	0	-2	0	-2	0	
0	1	-9	3	0	0	-1	1	
2	2	5	1	-3	0	-1	0	
2	-3	-3	-5	-2	-1	0	1	
-11	-14	-7	-6	-2	-2	-2	-7	
11	9	-8	5	-3	-1	0	-1	
6	-10	15	11	9	3	1	4	
0	17	7	1	-1	0	0	-2	
-38	-3	3	-4	-4	-3	-1	-2	
30	2	-13	-6	-1	-2	0	-1	
-4	-7	-1	-4	-4	-2	0	-1	
19	-5	-7	-2	-3	-2	-3	-2	
0	-4	0	3	0	2	2	3	
-29	-5	7	0	-1	0	-1	-1	
2	3	-11	-4	-4	-4	-2	-4	
12	1	11	0	2	-1	0	2	
20	11	0	1	2	-1	-2	-1	
-23	-6	-11	3	1	0	-4	0	
42	5	8	1	-4	-3	7	1	
-24	-14	-7	-5	2	2	0	2	
26	-6	-2	-7	-3	2	7	2	
0	6	-5	3	1	2	3	3	
-23	-11	-4	-10	-1	-2	-5	-6	
-1	9	5	4	-4	-3	-5	-6	
43	43	11	4	1	2	4	7	
-47	0	7	-2	-1	-1	-1	-4	
-3	-34	-12	0	-3	-3	-10	-8	
-27	3	-2	-1	-3	-2	-12	0	
23	-20	4	4	3	5	19	14	
12	43	18	9	-7	-1	7	0	
-27	3	-19	-12	9	5	11	10	
-55	-1	4	-6	-8	-10	-12	-33	
7	-29	8	5	0	-2	-13	-12	
95	-24	10	-8	4	5	10	47	
