-9	-5	-3	1	1	-1	0	-2	
4	-7	0	0	-3	-1	0	1	
-1	2	-1	0	-1	-1	0	1	
-1	-3	0	-1	-1	-1	1	-1	
5	1	1	-4	-2	-1	-1	2	
1	-5	-1	0	-1	-1	-2	-2	
-3	15	0	1	0	-1	1	-1	
0	-3	0	-2	-2	-1	-3	0	
1	8	2	0	-1	-2	-5	0	
-1	-2	-4	0	1	-2	-1	0	
-2	4	-2	-1	0	-1	0	1	
-1	1	0	0	-2	-2	0	-3	
4	-8	2	-1	-2	0	2	-1	
-1	-6	-1	1	-1	0	-2	-1	
1	12	1	-1	-1	-1	-2	0	
1	1	2	-2	0	1	0	0	
-2	0	0	-1	0	-2	-1	-3	
2	-3	-2	-1	0	-1	0	-2	
2	1	0	-2	-1	0	0	0	
-11	24	-1	1	-1	-1	-1	-2	
0	-3	1	0	1	0	0	-1	
3	2	-1	-2	-3	-1	-3	0	
-3	-7	-3	1	2	0	-1	-2	
4	-7	-2	-3	-1	0	0	2	
2	1	1	-4	0	-2	0	-1	
-6	-6	3	1	2	1	0	-4	
-10	61	-2	-2	-5	-4	0	0	
4	-5	-1	-2	-1	-3	-2	1	
-8	-11	-1	0	0	-1	0	-2	
0	-12	-3	-4	-4	-4	-2	0	
-14	-3	-1	2	0	1	0	-2	
-1	13	-1	0	0	-1	0	0	
0	-12	0	0	-3	0	0	1	
5	-61	-8	0	1	-2	-2	-1	
-7	-12	1	1	2	2	-1	-2	
-2	-15	-2	0	-1	-1	1	-1	
3	-5	1	-2	-3	-3	0	1	
1	-2	0	0	-1	-3	0	0	
5	-6	-3	0	-3	-2	-1	-1	
-4	-6	-1	1	0	0	-1	-4	
1	-7	2	0	-2	-1	-1	-1	
-1	16	4	-1	0	-1	2	-1	
2	0	-2	1	0	-2	-2	-1	
-1	5	-1	-1	-1	0	-2	0	
16	-13	-1	-3	-5	-4	-2	2	
-10	3	0	5	5	4	-1	-5	
4	-11	-2	-3	-3	-3	-1	1	
-5	11	-3	1	3	1	-1	-3	
4	7	1	-2	-3	-1	-1	-1	
-5	3	-3	-2	-2	0	1	0	
1	-3	0	-2	-1	0	-2	-1	
2	-17	1	0	-2	0	-1	0	
-3	22	1	1	1	-2	-2	1	
-5	11	3	0	0	-3	-3	0	
1	-8	0	0	1	-1	-1	-3	
0	-4	0	0	-3	-2	1	1	
-6	4	1	1	-1	-2	-1	0	
6	-2	1	-1	-3	-3	1	2	
-7	22	0	2	1	3	-2	-3	
2	-2	-1	-3	0	-1	-1	-1	
1	7	3	-1	0	0	-1	1	
0	8	-2	1	1	-1	0	-2	
6	-17	-2	-4	-2	-2	0	1	
0	-5	0	-1	-1	-3	-1	0	
-1	4	-2	10	4	2	-1	-4	
1	3	8	-6	1	1	-2	-1	
-6	-8	-11	-10	-7	-1	2	-1	
1	0	2	1	1	1	-2	0	
0	-8	16	6	-3	-4	-1	0	
5	3	4	3	-1	-1	-1	2	
9	-4	-12	-12	-2	0	0	3	
-11	-20	-16	12	-3	-1	0	-3	
-6	44	-6	-5	-1	0	0	-3	
12	-71	28	-1	-4	-2	0	1	
-13	35	-5	-31	-1	1	2	-1	
16	3	-34	-25	-9	0	2	3	
1	0	8	-9	-6	-1	1	5	
12	-24	1	15	11	-5	-3	-3	
