-1	-1	0	2	0	-2	0	0	
-1	-2	-2	-2	-2	-6	2	0	
1	-1	-1	1	0	-4	1	-1	
-1	0	-2	-1	-3	3	-2	-1	
-1	-1	0	-2	0	2	-2	1	
1	-1	-1	1	1	3	-3	-1	
-2	-2	0	-1	-2	-3	1	1	
-2	0	0	-1	-1	-1	-1	-1	
-1	0	1	1	1	2	2	-1	
-1	0	1	-1	-1	0	-5	-2	
-2	-1	-1	0	-1	-7	2	-2	
-1	-1	-1	-1	-1	-4	2	-1	
-3	-1	-2	0	-1	-1	-1	0	
-1	-2	0	-1	0	3	-1	0	
-1	-2	-1	-1	-2	-1	-1	-1	
-2	-1	0	0	1	0	-1	-1	
0	-1	1	0	1	2	-1	1	
-2	1	-1	-1	-1	2	0	-2	
0	-3	-1	-2	2	-4	0	-1	
0	-1	-1	0	-2	0	0	-2	
-2	-2	-2	-2	1	-2	-1	0	
-1	0	0	-1	-2	-1	0	-1	
1	-1	-1	-1	-1	0	1	-1	
0	-1	0	-1	-1	2	-1	-1	
1	0	-1	-2	-2	0	-2	-3	
-1	-2	-1	-1	0	0	-1	-1	
0	-2	0	0	-1	-1	-1	0	
0	-1	-1	-1	0	-1	-3	-1	
0	-2	1	0	2	-1	-3	-2	
-1	1	0	-2	-1	2	-4	1	
-3	-1	-1	1	0	-1	0	-1	
1	-2	0	0	-2	1	1	0	
-2	-1	-2	0	1	-2	-2	-1	
-2	1	-3	0	-1	1	-1	0	
0	1	0	-3	0	3	-5	-2	
0	-1	-1	-1	0	0	0	-1	
2	-1	-2	0	-1	-2	-1	-1	
1	-3	0	-2	-1	1	0	0	
0	-1	-1	-1	-3	-6	1	0	
0	-1	-1	-1	-1	-4	-1	0	
0	-1	-1	-1	0	-2	-2	-1	
-1	-1	1	-1	0	-2	0	-1	
0	-1	-2	-2	-1	-1	-1	-1	
-1	0	-2	-1	1	0	-1	-1	
0	0	-2	-1	-1	3	3	1	
0	-3	0	0	0	-2	-2	1	
-1	-1	-1	-1	-2	-1	0	-1	
-1	-2	-2	-1	-1	-2	-1	0	
0	1	0	0	1	-2	0	0	
1	0	-1	1	0	-2	-1	-1	
0	0	-1	-2	2	-2	0	-1	
-1	-1	-1	-2	-1	-2	-2	-1	
-2	-1	0	0	-1	0	-1	-1	
-1	-2	-1	-1	4	0	-3	-1	
-1	1	-1	-1	-6	-7	-3	-1	
0	-1	-2	2	2	3	3	0	
-1	0	-1	0	0	-5	-7	-2	
-1	-2	0	-1	-4	-12	10	-1	
1	1	0	-2	1	10	0	0	
1	-2	0	2	0	0	0	-1	
0	-2	-1	-3	1	2	-2	1	
-2	-1	-1	-2	-7	-16	3	-2	
-1	0	-1	-2	0	-4	1	0	
-2	-2	-3	-2	-7	-6	3	-1	
0	-1	0	3	3	1	2	1	
-1	-1	-2	-1	1	6	0	-1	
0	-1	1	1	2	13	-4	-1	
-2	1	1	0	2	0	-2	0	
0	0	-1	-2	-7	1	1	-2	
-1	1	-1	-1	7	-24	-7	0	
0	-1	-2	-5	-13	5	0	-1	
-2	-1	-1	-2	-5	23	-18	-2	
-2	-2	-2	-6	-7	-9	-4	-2	
0	0	-2	1	2	15	1	0	
-1	-1	1	5	24	23	6	0	
0	0	1	1	0	-18	-1	-1	
0	-1	1	-1	-11	7	1	0	
0	-1	-1	-1	-11	12	-5	0	
1	1	-1	4	18	1	2	0	
0	0	1	-1	14	5	4	-2	
-2	-1	0	7	10	0	-1	-1	
0	0	1	-3	-2	-7	0	1	
0	0	1	-3	-10	4	-1	2	
-1	-1	-1	0	-9	-18	1	-2	
0	0	0	-1	6	-6	3	2	
-2	-4	-1	2	6	11	-3	-3	
-3	-3	-7	-4	1	-19	6	-1	
1	1	-1	-2	-5	14	0	2	
-1	-1	-1	13	4	-2	-7	-4	
-4	1	8	-14	-6	7	-2	-4	
6	0	-5	-13	12	-5	5	9	
1	-2	-2	-3	-11	-10	-1	3	
2	1	4	-14	-19	4	9	1	
1	-1	-6	4	13	0	0	2	
-2	-3	-1	30	-22	-8	-7	-4	
-5	-4	-10	-57	-44	31	5	-2	
-1	1	2	4	14	2	-12	-5	
-2	5	12	10	-12	0	-3	-6	
2	-1	5	10	4	14	0	3	
2	-2	-1	31	31	-45	9	1	
1	-1	-7	-5	5	6	-1	-1	
-1	0	4	-39	-59	-1	10	0	
-2	-3	-5	-6	8	-26	-7	4	
7	1	0	-16	2	1	3	15	
-7	-4	-9	1	12	46	6	2	
8	-2	-5	57	94	-10	2	8	
-5	6	11	-35	-78	-86	-13	-14	
-8	-5	-4	6	25	64	-4	-7	
5	-4	-6	12	2	11	9	12	
-6	-3	-7	54	13	68	1	-6	
-2	-1	9	-14	2	-77	-5	-6	
-6	0	-9	-2	19	-22	-10	-18	
5	0	9	-10	-66	-47	-7	3	
1	-5	-14	-10	11	16	5	0	
-7	-2	-6	12	-5	-20	-6	-10	
-5	-7	-30	-34	-15	-11	-1	-4	
10	1	39	81	-22	-1	0	7	
-2	-3	-21	-63	-30	20	-17	-5	
1	-1	3	41	19	64	7	4	
-5	2	2	-18	-56	-12	-11	-10	
-27	2	-20	-8	34	-21	-4	-37	
23	4	13	-15	-1	15	16	21	
-9	-8	-14	3	21	16	-3	-9	
-5	16	45	-14	27	53	6	-7	
11	-6	-10	-23	-5	-53	-1	14	
-9	-1	7	13	16	-18	-7	-9	
2	0	-24	-28	8	-7	2	1	
7	7	15	52	17	-7	-4	0	
-20	-3	-12	70	11	24	2	-19	
11	12	20	-112	-26	5	-4	8	
10	-3	-1	68	19	39	15	15	
1	-3	-4	-66	2	6	-1	3	
-27	3	-13	-11	50	106	8	-34	
17	-1	4	53	0	-39	-2	4	
19	6	15	-64	-33	19	10	30	
-5	-10	-2	28	-27	-23	-4	2	
-2	-3	-26	-87	33	7	3	-5	
-18	-6	-8	48	-10	15	-2	-13	
3	0	2	-50	15	25	-18	-4	
-3	-8	-14	96	21	13	5	-1	
16	6	10	-10	36	-26	3	12	
3	-7	-4	-32	-20	-24	-5	21	
0	6	1	-6	-63	-1	-4	-9	
0	1	9	12	53	38	1	0	
5	-3	9	16	-11	-38	-1	10	
-12	0	-9	14	27	18	4	-4	
-7	-4	-5	-41	9	24	1	-4	
-17	-9	-23	99	-11	-15	-4	-16	
2	2	25	-109	-30	-21	6	1	
5	0	-30	12	26	60	9	3	
14	-7	4	1	-36	-38	6	8	
2	3	10	-3	3	-11	-3	-1	
-3	1	18	24	6	-17	4	11	
-18	-3	-8	70	-24	-37	-16	-23	
-6	1	-15	-60	-29	12	14	9	
4	2	29	8	4	18	-6	2	
16	-8	-37	83	22	33	4	21	
-5	6	48	-122	-66	-7	0	-3	
-11	3	14	79	-24	37	5	-10	
11	-1	-18	-66	-10	-14	5	10	
-10	-5	-25	-42	-37	-27	-20	-14	
11	2	13	66	42	18	-7	0	
-12	-13	-9	-66	35	34	-1	0	
7	9	14	-35	-54	-24	0	1	
6	-4	5	17	-44	-55	-1	2	
-8	1	-8	-20	36	24	8	-19	
4	2	-5	17	29	-8	-3	12	
-11	-2	7	25	3	19	-3	-8	
6	3	0	-4	34	35	7	12	
1	-1	-4	26	-20	-22	4	3	
-18	-5	-10	37	21	-6	-10	-14	
-14	-9	3	-59	15	-45	-5	-6	
-1	-7	-1	83	-5	-28	-9	-1	
-30	-4	6	-97	-21	-13	-7	-23	
-1	8	-19	-11	14	10	-1	-23	
17	2	25	10	71	1	9	17	
-7	-7	-25	-108	-47	-21	-6	-8	
-4	-5	28	99	0	-30	-21	-1	
-10	1	-6	-74	1	-30	3	-7	
12	-3	-24	17	4	23	-5	0	
-6	2	12	8	22	25	6	4	
16	0	-35	-2	-17	-53	14	9	
7	3	15	33	12	-4	-6	-3	
-1	-1	-3	12	33	-17	-3	9	
-1	4	5	-12	-106	19	-7	-1	
34	-8	-20	2	34	-14	-6	38	
-2	0	27	96	19	7	-6	3	
-11	-2	-15	-27	-30	14	0	-7	
22	4	6	73	73	43	3	19	
-4	9	40	-101	-40	-30	-6	0	
6	-6	-4	-4	-21	10	-3	3	
-11	-7	-20	89	9	0	5	-9	
-2	3	11	-26	-18	0	3	-4	
-3	-9	-39	-11	24	15	-4	-6	
-5	5	19	-6	0	11	-5	-8	
-9	-2	-1	-109	9	-73	5	2	
3	-5	-20	-57	-5	3	-12	-22	
1	-3	14	107	16	32	5	8	
-17	1	-12	-30	1	4	-5	-11	
16	5	-7	27	13	-18	-8	3	
-9	2	3	-31	-54	7	4	1	
2	1	-5	9	-5	-43	3	-11	
4	0	-2	26	25	18	4	-5	
1	-5	-2	52	-27	-6	-10	4	
4	5	-8	-32	15	36	15	10	
-10	2	26	11	-9	-13	-11	-13	
-6	3	-2	-26	10	19	-3	-10	
2	-7	-20	73	-78	-5	-5	0	
5	-15	4	-95	10	-53	-7	20	
-24	0	-10	28	-22	34	5	-13	
7	1	-1	0	23	-23	1	8	
-17	1	-29	-80	-18	5	-10	-8	
14	2	22	81	33	-14	4	-2	
-6	-2	-20	-44	-25	68	8	-5	
1	-11	-11	-35	73	-27	-10	-10	
2	3	-10	21	23	11	7	0	
-7	1	16	-28	-100	-66	-5	-3	
3	4	8	15	48	23	-1	-2	
-11	-5	0	6	-21	-1	-1	6	
9	5	12	1	54	23	11	2	
-5	3	2	31	84	28	-5	-4	
26	-6	-50	6	24	-19	7	21	
-18	12	83	-63	-37	-64	-10	-12	
-30	-6	-27	-10	-44	15	-1	-25	
26	3	-5	-29	2	12	-9	14	
-28	-2	15	-36	25	-6	-11	-19	
13	-2	-4	91	-40	47	-7	10	
8	-11	-12	34	-11	-22	-4	8	
-8	8	32	-93	-9	72	4	-11	
-6	-13	-87	34	10	-5	9	0	
10	18	54	10	58	2	13	6	
-3	-2	20	-37	-20	5	1	-1	
-48	-4	-28	102	34	21	-2	-31	
17	14	26	-28	-30	-12	4	17	
13	-6	-28	34	-6	51	9	15	
-1	-3	12	-5	-22	5	4	10	
1	-5	-10	-6	24	-10	4	10	
-10	-3	3	49	19	19	1	-4	
3	5	-1	-41	-70	-37	-5	-1	
-2	9	43	51	54	22	7	-3	
3	0	-14	-83	13	-21	-9	-12	
11	-4	-14	84	-18	-37	-15	6	
-11	-2	6	-47	-36	12	2	-6	
0	14	17	-17	67	27	4	-6	
20	-5	-30	122	10	-42	-1	20	
-16	0	56	-36	47	-8	-11	-17	
5	-4	-46	-52	-36	14	8	3	
9	3	11	-77	-25	-21	15	17	
34	2	7	57	51	41	10	8	
-7	-5	-32	-54	-12	-50	-1	-7	
-7	-2	-4	61	8	-4	-6	12	
7	-5	7	-1	-17	-66	-11	-9	
-38	-6	-11	4	-1	-1	-4	-12	
20	0	7	-17	-34	-9	-7	7	
-4	-7	-31	-1	-1	-29	0	-4	
8	-6	-12	42	-54	-18	-7	-1	
-1	3	17	1	18	7	6	-2	
-21	11	50	-100	-40	22	-12	-20	
28	-10	-54	-72	-5	21	7	18	
15	-2	-13	48	-14	-29	-8	8	
-21	4	22	97	14	9	-7	-23	
20	-4	-10	-78	-87	18	22	26	
-18	-15	-17	-7	103	-40	-16	-23	
-31	4	-39	-50	33	10	2	-22	
58	9	13	21	-11	32	13	29	
4	1	2	55	42	7	-5	3	
-55	-2	-6	25	-30	-13	-13	-27	
31	0	6	-23	-18	30	-4	10	
-15	-2	6	-20	-33	-98	-11	-3	
-5	-7	-31	58	53	20	12	5	
21	14	61	-49	-36	-58	3	13	
