-1	-2	-2	-2	-2	-1	-1	-1	
-2	-2	-2	1	-2	1	-1	1	
0	1	-2	-1	-2	0	0	0	
0	-1	-1	-1	0	-2	-1	0	
1	6	-2	-1	-2	0	-1	-1	
1	-2	0	0	-1	-2	0	-1	
-1	-1	-1	-1	0	0	0	0	
-1	0	-1	-1	0	0	-2	-3	
1	-2	-3	0	1	0	0	1	
-1	0	-2	-1	-1	-1	-1	-3	
0	1	-1	1	-2	-1	-1	-1	
-2	-2	-1	1	-1	-1	-2	-1	
1	-3	0	-1	0	0	0	0	
-2	-1	-1	0	0	-1	-1	-2	
2	-4	-3	-3	0	-2	-1	0	
-2	2	-2	-2	0	-1	-1	0	
-1	-2	-2	0	0	-1	0	-1	
0	-1	-3	-3	-1	0	0	0	
1	-1	-1	0	1	-1	-3	-3	
0	0	4	-1	-2	0	0	0	
-2	-2	-1	-1	-1	-1	-1	0	
-1	-2	0	-2	-1	-2	-2	-1	
1	0	-2	-1	-1	-1	-1	-1	
-2	-2	-3	-2	0	-2	-2	0	
-1	0	0	-1	-1	-2	0	-1	
2	-2	-4	-2	0	0	-1	-1	
-1	-2	-1	1	-3	0	-2	-1	
0	2	3	1	0	-1	-1	0	
0	0	-6	-1	-1	-3	-8	-2	
-1	-3	1	-3	-1	0	14	1	
0	0	4	-1	-3	0	3	6	
0	-2	-5	0	-2	0	-2	-3	
-1	-2	8	1	0	-1	2	1	
-2	0	-12	-3	0	0	-7	-2	
0	-10	-4	1	2	-1	0	1	
-3	16	10	-2	-2	-2	2	-1	
-2	-8	-4	0	2	1	-1	-1	
3	19	5	1	-1	-1	-2	5	
1	5	8	0	1	1	2	-5	
7	-15	-9	3	1	-1	-3	3	
0	3	9	-6	-3	-2	-3	-10	
-1	-5	-11	-1	-3	-3	-4	0	
-3	2	-15	-19	-1	-1	-1	0	
1	-11	-2	11	-1	-1	-1	-1	
1	38	21	7	4	2	-7	3	
-3	-36	-14	-8	-9	-2	4	-8	
-2	-11	-15	-14	4	-1	-9	-1	
0	-20	4	23	-2	-1	20	5	
-1	9	-11	-31	2	4	-4	4	
0	14	4	7	2	-4	-26	-13	
-6	23	19	15	-1	4	28	-11	
-4	3	-11	-15	0	-2	-3	-4	
-3	-36	15	16	-4	-3	6	17	
-6	17	-10	-16	-3	1	2	-3	
-4	8	-14	4	0	-4	-12	0	
0	-5	22	45	2	-2	-10	-9	
-4	23	-17	-50	-3	1	3	-6	
11	8	49	14	4	0	10	5	
-10	-2	-8	27	-1	-1	2	-3	
-7	17	-58	-60	-5	-2	-5	3	
7	19	25	13	7	1	19	2	
-2	-3	-29	-3	-4	-3	-3	-5	
0	6	17	5	-13	-4	-6	6	
3	-3	25	-1	8	3	2	-28	
3	18	-1	58	10	3	-4	-3	
-14	-46	2	-64	-3	1	-12	-2	
3	-25	-10	-23	-5	-4	2	16	
-2	-1	12	-28	-11	-5	-55	9	
8	20	2	19	2	4	45	-3	
1	21	-43	19	0	-3	-11	-19	
8	-51	19	-2	3	-2	-7	9	
-3	-19	-58	8	3	2	29	14	
-6	-25	-14	-27	-7	-5	-21	9	
4	-22	30	25	6	6	6	46	
-3	-7	13	0	2	-2	6	23	
0	19	-14	-40	-9	-6	-15	7	
-7	-23	-8	18	-3	-3	-3	-36	
-2	-13	-8	6	9	5	13	-4	
14	44	65	15	-1	1	3	1	
10	-23	33	51	10	4	24	55	
-9	56	-16	-19	-15	-12	-66	-50	
-3	-38	37	-21	2	0	5	-13	
-10	-37	-43	-9	7	6	17	-20	
-7	14	37	11	-11	-1	16	-21	
8	-46	-15	-19	10	3	1	59	
20	9	25	22	-1	1	25	25	
-10	43	0	0	-3	-3	-2	-27	
-16	4	-11	4	-5	-3	8	-34	
-7	-46	-27	-41	-12	-2	6	8	
4	51	12	-2	-4	-3	-9	3	
-2	-37	-46	20	-4	-3	-6	10	
-5	-18	-3	-1	8	3	-6	-12	
0	84	11	6	1	1	-6	-6	
-5	26	-18	-2	-3	-2	0	15	
8	17	-11	-21	-13	-9	-19	27	
-13	-24	19	19	-8	-8	-23	-66	
-5	-25	-41	10	10	0	2	-6	
-11	-38	32	-22	-9	-4	0	16	
0	20	-21	34	8	6	11	12	
14	47	1	-41	1	-7	-34	6	
1	-53	-21	-1	-12	-7	-2	21	
0	69	-41	47	5	2	-3	-26	
1	-49	85	-23	-8	1	5	9	
1	64	-20	-8	5	1	-13	-26	
-5	-62	-6	2	-6	-7	-51	-36	
-4	9	11	27	4	5	65	-22	
5	-6	-17	0	1	3	17	-1	
9	71	-9	2	1	-2	-11	41	
-3	-3	86	12	6	5	23	-2	
11	-7	-66	-28	-5	-4	-27	46	
-15	25	74	-6	-7	-6	-10	-79	
-6	-37	36	16	3	3	13	-3	
-2	6	20	42	-2	0	-6	-23	
2	-21	-43	-47	-2	-2	-18	4	
-3	-2	-83	-50	-6	4	6	19	
13	20	39	10	14	9	20	37	
-5	-7	17	15	0	8	44	-6	
19	71	38	1	9	-3	-81	27	
-14	26	-6	9	7	-2	3	-65	
18	-64	18	12	1	6	43	118	
-12	-21	-101	-33	-12	-6	-6	13	
-16	-54	21	26	1	-10	-56	0	
-6	-37	-47	8	-1	-2	7	-10	
-5	-7	-35	-4	-11	-1	0	-1	
-12	4	62	15	-6	-4	3	-20	
11	-15	23	4	-3	7	19	-35	
2	-24	25	-34	-10	-8	-44	-19	
-11	-84	-92	-15	-3	-5	-12	-38	
22	34	47	46	19	9	0	11	
-14	-7	-2	-30	-2	1	16	-6	
8	34	35	21	11	4	-5	11	
-3	-14	-63	-42	-7	-6	-4	8	
0	24	9	34	-3	-7	-29	-25	
-10	20	-8	-47	-13	-5	5	-42	
3	28	-13	0	-6	-1	16	40	
-13	-73	8	16	6	-2	-64	-59	
-1	53	-3	-23	-5	-3	-32	7	
-12	-41	-21	27	13	2	14	-18	
13	92	49	-6	-9	-3	3	7	
-14	50	64	16	-1	-1	-27	-65	
16	47	-62	-8	5	-2	38	76	
-2	-3	24	-2	-11	2	20	-48	
-3	-38	-8	10	7	2	-18	37	
1	15	-12	22	-10	-8	5	12	
-5	-37	-69	-40	-15	4	28	23	
13	-1	98	-12	10	3	4	18	
-5	-7	-72	-2	13	4	-13	-29	
-10	-1	100	56	-5	-2	22	5	
-3	-67	-105	-92	5	2	-12	-55	
4	36	60	46	3	3	5	19	
-2	-5	-48	-19	2	-5	-17	24	
4	21	-65	-46	-14	-8	5	67	
-5	-19	56	19	-8	-2	12	57	
3	-6	-17	31	17	9	49	78	
14	26	31	-9	-4	2	41	32	
11	-11	7	-6	2	4	23	20	
-1	52	10	-6	1	-10	-57	-28	
